piece,time,letter,triad,sevenths
nan,16.6,D,maj,na
nan,16.7,D,maj,na
nan,16.8,D,maj,na
nan,16.9,D,maj,na
nan,17,D,maj,na
nan,17.1,D,maj,na
nan,17.2,D,maj,na
nan,17.3,D,maj,na
nan,17.4,D,maj,na
nan,17.5,D,maj,na
nan,17.6,D,maj,na
nan,17.7,D,maj,na
nan,17.8,D,maj,na
nan,17.9,D,maj,na
nan,18,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,A,maj,maj7
nan,19,A,maj,maj7
nan,19.1,A,maj,maj7
nan,19.2,A,maj,maj7
nan,19.3,A,maj,maj7
nan,19.4,A,maj,maj7
nan,19.5,A,maj,maj7
nan,19.6,A,maj,maj7
nan,19.7,A,maj,maj7
nan,19.8,A,maj,maj7
orchestra_addon/CrossEra-1679_Ravel_la_valse.mp3,0,na,na,na
nan,0,E,maj,na
nan,0.1,E,maj,na
nan,0.2,E,maj,na
nan,0.3,E,maj,na
nan,0.4,E,maj,na
nan,0.5,E,maj,na
nan,0.6,E,maj,na
nan,0.7,E,maj,na
nan,0.8,E,maj,na
nan,0.9,E,maj,na
nan,1,E,maj,na
nan,1.1,D,dim,min7
nan,1.2,D,dim,min7
nan,1.3,D,dim,min7
nan,1.4,D,dim,min7
nan,1.5,D,dim,min7
nan,1.6,D,dim,min7
nan,1.7,D,dim,min7
nan,1.8,D,dim,min7
nan,1.9,D,dim,min7
nan,2,D,dim,min7
nan,2.1,D,dim,min7
nan,2.2,D,dim,min7
nan,2.3,D,dim,min7
nan,2.4,D,dim,min7
nan,2.5,D,dim,min7
nan,2.6,D,dim,min7
nan,2.7,D,dim,min7
nan,2.8,D,dim,min7
nan,2.9,D,dim,min7
nan,3,D,dim,min7
nan,3.1,D,dim,min7
nan,3.2,D,dim,min7
nan,3.3,D,dim,min7
nan,3.4,D,dim,min7
nan,3.5,D,dim,min7
nan,3.6,D,dim,min7
nan,3.7,D,dim,min7
nan,3.8,D,dim,min7
nan,3.9,D,dim,min7
nan,4,D,dim,min7
nan,4.1,D,dim,min7
nan,4.2,D,dim,min7
nan,4.3,D,dim,min7
nan,4.4,D,dim,min7
nan,4.5,D,dim,min7
nan,4.6,D,dim,min7
nan,4.7,D,dim,min7
nan,4.8,D,dim,min7
nan,4.9,D,dim,min7
nan,5,D,dim,min7
nan,5.1,D,dim,min7
nan,5.2,D,dim,min7
nan,5.3,D,dim,min7
nan,5.4,D,dim,min7
nan,5.5,D,dim,min7
nan,5.6,D,dim,min7
nan,5.7,D,dim,min7
nan,5.8,D,dim,min7
nan,5.9,D,dim,min7
nan,6,D,dim,min7
nan,6.1,D,dim,min7
nan,6.2,D,dim,min7
nan,6.3,D,dim,min7
nan,6.4,D,dim,min7
nan,6.5,D,dim,min7
nan,6.6,D,dim,min7
nan,6.7,D,dim,min7
nan,6.8,D,dim,min7
nan,6.9,D,dim,min7
nan,7,D,dim,min7
nan,7.1,D,dim,min7
nan,7.2,D,dim,min7
nan,7.3,D,dim,min7
nan,7.4,D,dim,min7
nan,7.5,D,dim,min7
nan,7.6,D,dim,min7
nan,7.7,D,dim,min7
nan,7.8,D,dim,min7
nan,7.9,D,dim,min7
nan,8,D,dim,min7
nan,8.1,D,dim,min7
nan,8.2,D,dim,min7
nan,8.3,D,dim,min7
nan,8.4,D,dim,min7
nan,8.5,D,dim,min7
nan,8.6,D,dim,min7
nan,8.7,D,dim,min7
nan,8.8,D,dim,min7
nan,8.9,D,dim,min7
nan,9,D,dim,min7
nan,9.1,D,dim,min7
nan,9.2,D,dim,min7
nan,9.3,D,dim,min7
nan,9.4,D,dim,min7
nan,9.5,D,dim,min7
nan,9.6,D,dim,min7
nan,9.7,D,dim,min7
nan,9.8,D,dim,min7
nan,9.9,D,dim,min7
nan,10,D,dim,min7
nan,10.1,D,dim,min7
nan,10.2,D,dim,min7
nan,10.3,D,dim,min7
nan,10.4,D,dim,min7
nan,10.5,D,dim,min7
nan,10.6,D,dim,min7
nan,10.7,D,dim,min7
nan,10.8,D,dim,min7
nan,10.9,D,dim,min7
nan,11,D,dim,min7
nan,11.1,D,dim,min7
nan,11.2,D,dim,min7
nan,11.3,D,dim,min7
nan,11.4,D,dim,min7
nan,11.5,D,dim,min7
nan,11.6,D,dim,min7
nan,11.7,D,dim,min7
nan,11.8,D,dim,min7
nan,11.9,D,dim,min7
nan,12,D,dim,min7
nan,12.1,D,dim,min7
nan,12.2,D,dim,min7
nan,12.3,D,dim,min7
nan,12.4,D,dim,min7
nan,12.5,D,dim,min7
nan,12.6,D,dim,min7
nan,12.7,D,dim,min7
nan,12.8,D,dim,min7
nan,12.9,D,dim,min7
nan,13,D,dim,min7
nan,13.1,D,dim,min7
nan,13.2,D,dim,min7
nan,13.3,D,dim,min7
nan,13.4,F,min,na
nan,13.5,F,min,na
nan,13.6,F,min,na
nan,13.7,F,min,na
nan,13.8,F,min,na
nan,13.9,F,min,na
nan,14,F,min,na
nan,14.1,F,min,na
nan,14.2,F,min,na
nan,14.3,F,min,na
nan,14.4,F,min,na
nan,14.5,F,min,na
nan,14.6,F,min,na
nan,14.7,F,min,na
nan,14.8,F,min,na
nan,14.9,F,min,na
nan,15,F,min,na
nan,15.1,F,min,na
nan,15.2,F,min,na
nan,15.3,F,min,na
nan,15.4,F,min,na
nan,15.5,F,min,na
nan,15.6,F,min,na
nan,15.7,F,min,na
nan,15.8,F,min,na
nan,15.9,Bb,maj,min7
nan,16,Bb,maj,min7
nan,16.1,Bb,maj,min7
nan,16.2,Bb,maj,min7
nan,16.3,Bb,maj,min7
nan,16.4,Bb,maj,min7
nan,16.5,Bb,maj,min7
nan,16.6,Bb,maj,min7
nan,16.7,Bb,maj,min7
nan,16.8,Bb,maj,min7
nan,16.9,Bb,maj,min7
nan,17,Bb,maj,min7
nan,17.1,Bb,maj,min7
nan,17.2,Bb,maj,min7
nan,17.3,Bb,maj,min7
nan,17.4,Bb,maj,min7
nan,17.5,Bb,maj,min7
nan,17.6,Bb,maj,min7
nan,17.7,Bb,maj,min7
nan,17.8,Bb,maj,min7
nan,17.9,Bb,maj,min7
nan,18,Bb,maj,min7
nan,18.1,Bb,maj,min7
nan,18.2,Bb,maj,min7
nan,18.3,Bb,maj,min7
nan,18.4,Bb,maj,min7
nan,18.5,Bb,maj,min7
nan,18.6,Bb,maj,min7
nan,18.7,Bb,maj,min7
nan,18.8,Bb,maj,min7
nan,18.9,Bb,maj,min7
nan,19,Bb,maj,min7
nan,19.1,Bb,maj,min7
nan,19.2,Bb,maj,min7
nan,19.3,Bb,maj,min7
nan,19.4,Bb,maj,min7
nan,19.5,Bb,maj,min7
nan,19.6,Bb,maj,min7
nan,19.7,Bb,maj,min7
nan,19.8,Bb,maj,min7
orchestra_addon/CrossEra-1685_Rossini_overt_semiramis.mp3,0,na,na,na
nan,0,A,dim,min7
nan,0.1,A,dim,min7
nan,0.2,A,dim,min7
nan,0.3,A,dim,min7
nan,0.4,A,dim,min7
nan,0.5,A,dim,min7
nan,0.6,A,dim,min7
nan,0.7,A,dim,min7
nan,0.8,A,dim,min7
nan,0.9,A,dim,min7
nan,1,D,maj,maj7
nan,1.1,D,maj,maj7
nan,1.2,D,maj,maj7
nan,1.3,D,maj,maj7
nan,1.4,D,maj,maj7
nan,1.5,D,maj,maj7
nan,1.6,D,maj,maj7
nan,1.7,D,maj,maj7
nan,1.8,D,maj,maj7
nan,1.9,D,maj,maj7
nan,2,D,maj,maj7
nan,2.1,D,maj,maj7
nan,2.2,D,maj,maj7
nan,2.3,D,maj,maj7
nan,2.4,D,maj,maj7
nan,2.5,D,maj,maj7
nan,2.6,D,maj,maj7
nan,2.7,D,maj,maj7
nan,2.8,D,maj,maj7
nan,2.9,D,maj,maj7
nan,3,D,maj,maj7
nan,3.1,D,maj,maj7
nan,3.2,D,maj,maj7
nan,3.3,D,maj,maj7
nan,3.4,D,maj,maj7
nan,3.5,D,maj,maj7
nan,3.6,D,maj,maj7
nan,3.7,D,maj,maj7
nan,3.8,D,maj,maj7
nan,3.9,D,maj,maj7
nan,4,D,maj,maj7
nan,4.1,D,maj,maj7
nan,4.2,D,maj,maj7
nan,4.3,D,maj,maj7
nan,4.4,D,maj,maj7
nan,4.5,D,maj,maj7
nan,4.6,D,maj,maj7
nan,4.7,D,maj,na
nan,4.8,D,maj,na
nan,4.9,D,maj,na
nan,5,D,maj,na
nan,5.1,D,maj,na
nan,5.2,D,maj,na
nan,5.3,D,maj,na
nan,5.4,D,maj,na
nan,5.5,D,maj,na
nan,5.6,D,maj,na
nan,5.7,D,maj,na
nan,5.8,D,maj,na
nan,5.9,D,maj,na
nan,6,D,maj,na
nan,6.1,D,maj,na
nan,6.2,D,maj,na
nan,6.3,D,maj,na
nan,6.4,D,maj,na
nan,6.5,D,maj,na
nan,6.6,D,maj,na
nan,6.7,D,maj,na
nan,6.8,D,maj,na
nan,6.9,D,maj,na
nan,7,D,maj,na
nan,7.1,D,maj,na
nan,7.2,D,maj,na
nan,7.3,D,maj,na
nan,7.4,D,maj,na
nan,7.5,D,maj,na
nan,7.6,D,maj,na
nan,7.7,D,maj,na
nan,7.8,D,maj,na
nan,7.9,D,maj,na
nan,8,D,maj,na
nan,8.1,D,maj,na
nan,8.2,D,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11,D,maj,na
nan,11.1,D,maj,na
nan,11.2,D,maj,na
nan,11.3,D,maj,na
nan,11.4,D,maj,na
nan,11.5,D,maj,na
nan,11.6,D,maj,na
nan,11.7,D,maj,na
nan,11.8,D,maj,na
nan,11.9,D,maj,na
nan,12,D,maj,na
nan,12.1,D,maj,na
nan,12.2,D,maj,na
nan,12.3,D,maj,na
nan,12.4,D,maj,na
nan,12.5,D,maj,na
nan,12.6,D,maj,na
nan,12.7,D,maj,na
nan,12.8,D,maj,na
nan,12.9,D,maj,na
nan,13,D,maj,na
nan,13.1,D,maj,na
nan,13.2,D,maj,na
nan,13.3,D,maj,na
nan,13.4,D,maj,na
nan,13.5,D,maj,na
nan,13.6,D,maj,na
nan,13.7,D,maj,na
nan,13.8,D,maj,na
nan,13.9,D,maj,na
nan,14,D,maj,na
nan,14.1,D,maj,na
nan,14.2,D,maj,na
nan,14.3,D,maj,na
nan,14.4,D,maj,na
nan,14.5,D,maj,na
nan,14.6,D,maj,na
nan,14.7,D,maj,na
nan,14.8,D,maj,na
nan,14.9,D,maj,na
nan,15,D,maj,na
nan,15.1,D,maj,na
nan,15.2,D,maj,na
nan,15.3,D,maj,na
nan,15.4,D,maj,na
nan,15.5,D,maj,na
nan,15.6,D,maj,na
nan,15.7,D,maj,na
nan,15.8,D,maj,na
nan,15.9,D,maj,na
nan,16,D,maj,na
nan,16.1,D,maj,na
nan,16.2,D,maj,na
nan,16.3,D,maj,na
nan,16.4,D,maj,na
nan,16.5,D,maj,na
nan,16.6,D,maj,na
nan,16.7,D,maj,na
nan,16.8,D,maj,na
nan,16.9,D,maj,na
nan,17,D,maj,na
nan,17.1,D,maj,na
nan,17.2,D,maj,na
nan,17.3,D,maj,na
nan,17.4,D,maj,na
nan,17.5,D,maj,na
nan,17.6,D,maj,na
nan,17.7,D,maj,na
nan,17.8,D,maj,na
nan,17.9,D,maj,na
nan,18,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,D,maj,na
nan,19,D,maj,na
nan,19.1,D,maj,na
nan,19.2,D,maj,na
nan,19.3,D,maj,na
nan,19.4,D,maj,na
nan,19.5,D,maj,na
nan,19.6,D,maj,na
nan,19.7,D,maj,na
nan,19.8,D,maj,na
orchestra_addon/CrossEra-1692_schubert_no002_02_andante.mp3,0,na,na,na
nan,0,Eb,maj,na
nan,0.1,Eb,maj,na
nan,0.2,Eb,maj,na
nan,0.3,Eb,maj,na
nan,0.4,Eb,maj,na
nan,0.5,Eb,maj,na
nan,0.6,Eb,maj,na
nan,0.7,Eb,maj,na
nan,0.8,Eb,maj,na
nan,0.9,Eb,maj,na
nan,1,Eb,maj,na
nan,1.1,G,min,min7
nan,1.2,G,min,min7
nan,1.3,G,min,min7
nan,1.4,G,min,min7
nan,1.5,G,min,min7
nan,1.6,G,min,min7
nan,1.7,G,min,min7
nan,1.8,G,min,min7
nan,1.9,G,min,min7
nan,2,G,min,min7
nan,2.1,G,min,min7
nan,2.2,G,min,min7
nan,2.3,G,min,min7
nan,2.4,G,min,min7
nan,2.5,G,min,min7
nan,2.6,G,min,min7
nan,2.7,G,min,min7
nan,2.8,G,min,min7
nan,2.9,G,min,min7
nan,3,G,min,min7
nan,3.1,G,min,min7
nan,3.2,G,min,min7
nan,3.3,G,min,min7
nan,3.4,G,min,min7
nan,3.5,G,min,min7
nan,3.6,G,min,min7
nan,3.7,G,min,min7
nan,3.8,G,min,min7
nan,3.9,G,min,min7
nan,4,G,min,min7
nan,4.1,G,min,min7
nan,4.2,G,min,min7
nan,4.3,G,min,min7
nan,4.4,G,min,min7
nan,4.5,G,min,min7
nan,4.6,G,min,min7
nan,4.7,G,min,min7
nan,4.8,G,min,min7
nan,4.9,Ab,maj,na
nan,5,Ab,maj,na
nan,5.1,Ab,maj,na
nan,5.2,Ab,maj,na
nan,5.3,Ab,maj,na
nan,5.4,Ab,maj,na
nan,5.5,Ab,maj,na
nan,5.6,Ab,maj,na
nan,5.7,Ab,maj,na
nan,5.8,Ab,maj,na
nan,5.9,Ab,maj,na
nan,6,Ab,maj,na
nan,6.1,Ab,maj,na
nan,6.2,Ab,maj,na
nan,6.3,Ab,maj,na
nan,6.4,Ab,maj,na
nan,6.5,Ab,maj,na
nan,6.6,Ab,maj,na
nan,6.7,Ab,maj,na
nan,6.8,Ab,maj,na
nan,6.9,Ab,maj,na
nan,7,Ab,maj,na
nan,7.1,Ab,maj,na
nan,7.2,Ab,maj,na
nan,7.3,Eb,maj,na
nan,7.4,Eb,maj,na
nan,7.5,Eb,maj,na
nan,7.6,Eb,maj,na
nan,7.7,Eb,maj,na
nan,7.8,Eb,maj,na
nan,7.9,Eb,maj,na
nan,8,Eb,maj,na
nan,8.1,Eb,maj,na
nan,8.2,Eb,maj,na
nan,8.3,Eb,maj,na
nan,8.4,Eb,maj,na
nan,8.5,A,dim,min7
nan,8.6,A,dim,min7
nan,8.7,A,dim,min7
nan,8.8,A,dim,min7
nan,8.9,A,dim,min7
nan,9,A,dim,min7
nan,9.1,A,dim,min7
nan,9.2,A,dim,min7
nan,9.3,A,dim,min7
nan,9.4,A,dim,min7
nan,9.5,A,dim,min7
nan,9.6,A,dim,min7
nan,9.7,A,dim,min7
nan,9.8,A,dim,min7
nan,9.9,A,dim,min7
nan,10,A,dim,min7
nan,10.1,A,dim,min7
nan,10.2,A,dim,min7
nan,10.3,A,dim,min7
nan,10.4,A,dim,min7
nan,10.5,A,dim,min7
nan,10.6,A,dim,min7
nan,10.7,A,dim,min7
nan,10.8,A,dim,min7
nan,10.9,A,dim,min7
nan,11,A,dim,min7
nan,11.1,A,dim,min7
nan,11.2,A,dim,min7
nan,11.3,A,dim,min7
nan,11.4,A,dim,min7
nan,11.5,A,dim,min7
nan,11.6,A,dim,min7
nan,11.7,A,dim,min7
nan,11.8,A,dim,min7
nan,11.9,A,dim,min7
nan,12,A,dim,min7
nan,12.1,A,dim,min7
nan,12.2,A,dim,min7
nan,12.3,A,dim,min7
nan,12.4,A,dim,min7
nan,12.5,A,dim,min7
nan,12.6,A,dim,min7
nan,12.7,A,dim,min7
nan,12.8,A,dim,min7
nan,12.9,A,dim,min7
nan,13,A,dim,min7
nan,13.1,A,dim,min7
nan,13.2,A,dim,min7
nan,13.3,A,dim,min7
nan,13.4,A,dim,min7
nan,13.5,A,dim,min7
nan,13.6,A,dim,min7
nan,13.7,A,dim,min7
nan,13.8,A,dim,min7
nan,13.9,A,dim,min7
nan,14,A,dim,min7
nan,14.1,A,dim,min7
nan,14.2,A,dim,min7
nan,14.3,A,dim,min7
nan,14.4,A,dim,min7
nan,14.5,A,dim,min7
nan,14.6,Bb,maj,na
nan,14.7,Bb,maj,na
nan,14.8,Bb,maj,na
nan,14.9,Bb,maj,na
nan,15,Bb,maj,na
nan,15.1,Bb,maj,na
nan,15.2,Bb,maj,na
nan,15.3,Bb,maj,na
nan,15.4,Bb,maj,na
nan,15.5,Bb,maj,na
nan,15.6,Bb,maj,na
nan,15.7,Bb,maj,na
nan,15.8,Bb,maj,na
nan,15.9,F,maj,min7
nan,16,F,maj,min7
nan,16.1,F,maj,min7
nan,16.2,F,maj,min7
nan,16.3,F,maj,min7
nan,16.4,F,maj,min7
nan,16.5,F,maj,min7
nan,16.6,F,maj,min7
nan,16.7,F,maj,min7
nan,16.8,F,maj,min7
nan,16.9,F,maj,min7
nan,17,F,maj,min7
nan,17.1,Bb,maj,maj7
nan,17.2,Bb,maj,maj7
nan,17.3,Bb,maj,maj7
nan,17.4,Bb,maj,maj7
nan,17.5,Bb,maj,maj7
nan,17.6,Bb,maj,maj7
nan,17.7,Bb,maj,maj7
nan,17.8,Bb,maj,maj7
nan,17.9,Bb,maj,maj7
nan,18,Bb,maj,maj7
nan,18.1,Bb,maj,maj7
nan,18.2,Bb,maj,maj7
nan,18.3,Bb,maj,maj7
nan,18.4,Bb,maj,maj7
nan,18.5,Bb,maj,maj7
nan,18.6,Bb,maj,maj7
nan,18.7,Bb,maj,maj7
nan,18.8,Bb,maj,maj7
nan,18.9,Eb,maj,na
nan,19,Eb,maj,na
nan,19.1,Eb,maj,na
nan,19.2,Eb,maj,na
nan,19.3,Eb,maj,na
nan,19.4,Eb,maj,na
nan,19.5,Eb,maj,na
nan,19.6,Eb,maj,na
nan,19.7,Eb,maj,na
nan,19.8,Eb,maj,na
orchestra_addon/CrossEra-1695_schubert_no003_01_adagio_maestoso__allegro_con_brio.mp3,0,na,na,na
nan,0,D,maj,na
nan,0.1,D,maj,na
nan,0.2,D,maj,na
nan,0.3,D,maj,na
nan,0.4,D,maj,na
nan,0.5,D,maj,na
nan,0.6,D,maj,na
nan,0.7,D,maj,na
nan,0.8,D,maj,na
nan,0.9,D,maj,na
nan,1,D,maj,na
nan,1.1,D,maj,na
nan,1.2,A,maj,na
nan,1.3,A,maj,na
nan,1.4,A,maj,na
nan,1.5,A,maj,na
nan,1.6,A,maj,na
nan,1.7,A,maj,na
nan,1.8,A,maj,na
nan,1.9,A,maj,na
nan,2,A,maj,na
nan,2.1,A,maj,na
nan,2.2,A,maj,na
nan,2.3,A,maj,na
nan,2.4,A,maj,na
nan,2.5,A,maj,na
nan,2.6,A,maj,na
nan,2.7,A,maj,na
nan,2.8,A,maj,na
nan,2.9,A,maj,na
nan,3,A,maj,na
nan,3.1,A,maj,na
nan,3.2,A,maj,na
nan,3.3,A,maj,na
nan,3.4,A,maj,na
nan,3.5,A,maj,na
nan,3.6,A,maj,na
nan,3.7,A,maj,na
nan,3.8,A,maj,na
nan,3.9,A,maj,na
nan,4,A,maj,na
nan,4.1,A,maj,na
nan,4.2,A,maj,na
nan,4.3,A,maj,na
nan,4.4,A,maj,na
nan,4.5,A,maj,na
nan,4.6,A,maj,na
nan,4.7,A,maj,na
nan,4.8,A,maj,na
nan,4.9,A,maj,na
nan,5,A,maj,na
nan,5.1,A,maj,na
nan,5.2,A,maj,na
nan,5.3,A,maj,na
nan,5.4,A,maj,na
nan,5.5,A,maj,na
nan,5.6,A,maj,na
nan,5.7,A,maj,na
nan,5.8,A,maj,na
nan,5.9,A,maj,na
nan,6,A,maj,na
nan,6.1,A,maj,na
nan,6.2,A,maj,na
nan,6.3,A,maj,na
nan,6.4,A,maj,na
nan,6.5,A,maj,na
nan,6.6,A,maj,na
nan,6.7,A,maj,na
nan,6.8,A,maj,na
nan,6.9,A,maj,na
nan,7,A,maj,na
nan,7.1,A,maj,na
nan,7.2,A,maj,na
nan,7.3,A,maj,na
nan,7.4,A,maj,na
nan,7.5,A,maj,na
nan,7.6,A,maj,na
nan,7.7,A,maj,na
nan,7.8,A,maj,na
nan,7.9,A,maj,na
nan,8,A,maj,na
nan,8.1,A,maj,na
nan,8.2,A,maj,na
nan,8.3,A,maj,na
nan,8.4,A,maj,na
nan,8.5,A,maj,na
nan,8.6,A,maj,na
nan,8.7,A,maj,na
nan,8.8,A,maj,na
nan,8.9,A,maj,na
nan,9,A,maj,na
nan,9.1,A,maj,na
nan,9.2,A,maj,na
nan,9.3,A,maj,na
nan,9.4,A,maj,na
nan,9.5,A,maj,na
nan,9.6,A,maj,na
nan,9.7,A,maj,na
nan,9.8,A,maj,na
nan,9.9,A,maj,na
nan,10,A,maj,na
nan,10.1,A,maj,na
nan,10.2,A,maj,na
nan,10.3,A,maj,na
nan,10.4,A,maj,na
nan,10.5,A,maj,na
nan,10.6,A,maj,na
nan,10.7,A,maj,na
nan,10.8,A,maj,na
nan,10.9,A,maj,na
nan,11,A,maj,na
nan,11.1,A,maj,na
nan,11.2,A,maj,na
nan,11.3,A,maj,na
nan,11.4,A,maj,na
nan,11.5,A,maj,na
nan,11.6,A,maj,na
nan,11.7,A,maj,na
nan,11.8,A,maj,na
nan,11.9,A,maj,na
nan,12,A,maj,na
nan,12.1,A,maj,na
nan,12.2,A,maj,na
nan,12.3,A,maj,na
nan,12.4,A,maj,na
nan,12.5,A,maj,na
nan,12.6,A,maj,na
nan,12.7,A,maj,na
nan,12.8,A,maj,na
nan,12.9,A,maj,na
nan,13,A,maj,na
nan,13.1,A,maj,na
nan,13.2,A,maj,na
nan,13.3,A,maj,na
nan,13.4,A,maj,na
nan,13.5,A,maj,na
nan,13.6,A,maj,na
nan,13.7,A,maj,na
nan,13.8,A,maj,na
nan,13.9,A,maj,na
nan,14,A,maj,na
nan,14.1,A,maj,na
nan,14.2,A,maj,na
nan,14.3,A,maj,na
nan,14.4,A,maj,na
nan,14.5,A,maj,na
nan,14.6,A,maj,na
nan,14.7,A,maj,na
nan,14.8,A,maj,na
nan,14.9,A,maj,na
nan,15,A,maj,na
nan,15.1,D,maj,min7
nan,15.2,D,maj,min7
nan,15.3,D,maj,min7
nan,15.4,D,maj,min7
nan,15.5,D,maj,min7
nan,15.6,D,maj,min7
nan,15.7,D,maj,min7
nan,15.8,D,maj,min7
nan,15.9,D,maj,min7
nan,16,D,maj,min7
nan,16.1,D,maj,min7
nan,16.2,D,maj,min7
nan,16.3,D,maj,min7
nan,16.4,D,maj,min7
nan,16.5,D,maj,min7
nan,16.6,D,maj,min7
nan,16.7,D,maj,min7
nan,16.8,D,maj,min7
nan,16.9,D,maj,min7
nan,17,D,maj,min7
nan,17.1,D,maj,min7
nan,17.2,D,maj,min7
nan,17.3,D,maj,min7
nan,17.4,D,maj,min7
nan,17.5,D,maj,min7
nan,17.6,D,maj,min7
nan,17.7,D,maj,min7
nan,17.8,D,maj,min7
nan,17.9,D,maj,min7
nan,18,D,maj,min7
nan,18.1,D,maj,min7
nan,18.2,D,maj,min7
nan,18.3,D,maj,min7
nan,18.4,D,maj,min7
nan,18.5,D,maj,min7
nan,18.6,D,maj,min7
nan,18.7,D,maj,min7
nan,18.8,D,maj,min7
nan,18.9,D,maj,min7
nan,19,D,maj,min7
nan,19.1,D,maj,min7
nan,19.2,D,maj,min7
nan,19.3,D,maj,min7
nan,19.4,D,maj,min7
nan,19.5,D,maj,min7
nan,19.6,D,maj,min7
nan,19.7,D,maj,min7
nan,19.8,D,maj,min7
orchestra_addon/CrossEra-1699_schubert_no008_01_allegro_moderato.mp3,0,na,na,na
nan,0,B,maj,na
nan,0.1,B,maj,na
nan,0.2,B,maj,na
nan,0.3,B,maj,na
nan,0.4,B,maj,na
nan,0.5,B,maj,na
nan,0.6,B,maj,na
nan,0.7,B,maj,na
nan,0.8,B,maj,na
nan,0.9,B,maj,na
nan,1,B,maj,na
nan,1.1,B,maj,na
nan,1.2,B,maj,na
nan,1.3,B,maj,na
nan,1.4,C#,maj,na
nan,1.5,C#,maj,na
nan,1.6,C#,maj,na
nan,1.7,C#,maj,na
nan,1.8,C#,maj,na
nan,1.9,C#,maj,na
nan,2,C#,maj,na
nan,2.1,C#,maj,na
nan,2.2,C#,maj,na
nan,2.3,C#,maj,na
nan,2.4,C#,maj,na
nan,2.5,C#,maj,na
nan,2.6,C#,maj,na
nan,2.7,C#,maj,na
nan,2.8,C#,maj,na
nan,2.9,C#,maj,na
nan,3,C#,maj,na
nan,3.1,C#,maj,na
nan,3.2,C#,maj,na
nan,3.3,C#,maj,na
nan,3.4,D,maj,na
nan,3.5,D,maj,na
nan,3.6,D,maj,na
nan,3.7,D,maj,na
nan,3.8,D,maj,na
nan,3.9,D,maj,na
nan,4,D,maj,na
nan,4.1,D,maj,na
nan,4.2,D,maj,na
nan,4.3,D,maj,na
nan,4.4,D,maj,na
nan,4.5,D,maj,na
nan,4.6,D,maj,na
nan,4.7,D,maj,na
nan,4.8,B,maj,na
nan,4.9,B,maj,na
nan,5,B,maj,na
nan,5.1,B,maj,na
nan,5.2,B,maj,na
nan,5.3,B,maj,na
nan,5.4,B,maj,na
nan,5.5,F#,min,min7
nan,5.6,F#,min,min7
nan,5.7,F#,min,min7
nan,5.8,F#,min,min7
nan,5.9,F#,min,min7
nan,6,F#,min,min7
nan,6.1,F#,min,min7
nan,6.2,F#,min,min7
nan,6.3,F#,min,min7
nan,6.4,F#,min,min7
nan,6.5,F#,min,min7
nan,6.6,F#,min,min7
nan,6.7,F#,min,min7
nan,6.8,F#,min,min7
nan,6.9,F#,min,min7
nan,7,F#,min,min7
nan,7.1,F#,min,min7
nan,7.2,F#,min,min7
nan,7.3,F#,min,min7
nan,7.4,G,maj,na
nan,7.5,G,maj,na
nan,7.6,G,maj,na
nan,7.7,G,maj,na
nan,7.8,G,maj,na
nan,7.9,G,maj,na
nan,8,G,maj,na
nan,8.1,G,maj,na
nan,8.2,G,maj,na
nan,8.3,G,maj,na
nan,8.4,G,maj,na
nan,8.5,G,maj,na
nan,8.6,G,maj,na
nan,8.7,G,maj,na
nan,8.8,G,maj,na
nan,8.9,C#,maj,na
nan,9,C#,maj,na
nan,9.1,C#,maj,na
nan,9.2,C#,maj,na
nan,9.3,C#,maj,na
nan,9.4,C#,maj,na
nan,9.5,C#,maj,na
nan,9.6,C#,maj,na
nan,9.7,C#,maj,na
nan,9.8,C#,maj,na
nan,9.9,C#,maj,na
nan,10,C#,maj,na
nan,10.1,C#,maj,na
nan,10.2,C#,maj,na
nan,10.3,C#,maj,na
nan,10.4,C#,maj,na
nan,10.5,C#,maj,na
nan,10.6,C#,maj,na
nan,10.7,C#,maj,na
nan,10.8,C#,maj,na
nan,10.9,C#,maj,na
nan,11,C#,maj,na
nan,11.1,C#,maj,na
nan,11.2,F#,maj,na
nan,11.3,F#,maj,na
nan,11.4,F#,maj,na
